"playDispNm","playPos","sum(GP)","sum(playMin)","sum(playPTS)","sum(playAST)","sum(playTO)","sum(playSTL)","sum(playBLK)","sum(playFGA)","sum(playFGM)","sum(play3PA)","sum(play3PM)","sum(playFTA)","sum(playFTM)","sum(playTRB)","sum(TotPoss)","TotGP","playMPG","playPTS.36","playAST.36","playTO.36","playSTL.36","playBLK.36","playFGA.36","playFGM.36","playFGp.36","play3PA.36","play3PM.36","play3Pp.36","playFTA.36","playFTM.36","playFTp.36","playTRB.36","playTotPoss.36"
"DeAndre Liggins","SG",56,727,101,48,21,37,14,106,40,53,19,5,2,75,117.61356929707,56,467.357142857143,5.00137551581843,2.37689133425034,1.03988995873453,1.83218707015131,0.693259972489684,5.24896836313618,1.98074277854195,0.377358490566038,2.62448418156809,0.940852819807428,0.358490566037736,0.247592847317744,0.0990371389270977,0.4,3.71389270976616,5.82405570109287
"DeAndre’ Bembry","SF",25,453,136,49,47,21,12,127,53,30,11,31,19,72,171.996680640072,25,652.32,10.8079470198675,3.89403973509934,3.73509933774834,1.66887417218543,0.95364238410596,10.0927152317881,4.21192052980132,0.417322834645669,2.3841059602649,0.874172185430464,0.366666666666667,2.4635761589404,1.50993377483444,0.612903225806452,5.72185430463576,13.6686103819925
"Dejounte Murray","PG",73,1598,605,209,124,91,30,556,250,32,9,136,96,417,685.281830559931,73,788.054794520548,13.6295369211514,4.70838548185232,2.79349186483104,2.05006257822278,0.675844806007509,12.5256570713392,5.63204005006258,0.449640287769784,0.72090112640801,0.202753441802253,0.28125,3.06382978723404,2.16270337922403,0.705882352941177,9.39424280350438,15.4381388611749
"Delon Wright","PG",69,1436,557,200,78,72,33,432,201,154,56,119,99,197,515.417525089639,69,749.217391304348,13.9637883008357,5.01392757660167,1.95543175487465,1.8050139275766,0.827298050139276,10.8300835654596,5.03899721448468,0.465277777777778,3.86072423398329,1.40389972144847,0.363636363636364,2.98328690807799,2.48189415041783,0.831932773109244,4.93871866295265,12.9213307125536
"DeMar DeRozan","SG",80,2710,1840,417,176,86,22,1413,645,287,89,559,461,315,1617.25378718444,80,1219.5,24.4428044280443,5.53948339483395,2.3380073800738,1.14243542435424,0.292250922509225,18.7704797047971,8.56826568265683,0.456475583864119,3.81254612546125,1.18228782287823,0.310104529616725,7.42583025830258,6.1239852398524,0.824686940966011,4.18450184501845,21.4838141470995
"DeMarcus Cousins","C",42,1517,1016,222,212,72,62,735,341,250,89,331,245,536,1008.13388701889,42,1300.28571428571,24.1107448912327,5.26829268292683,5.03098220171391,1.70863546473303,1.47132498352011,17.4423203691496,8.09228740936058,0.463945578231293,5.93276203032301,2.11206328279499,0.356,7.85497692814766,5.81410678971655,0.740181268882175,12.7198417930125,23.9240737855504
"DeMarre Carroll","SF",73,2181,983,147,103,60,30,786,325,392,145,246,188,478,864.882153420203,73,1075.56164383562,16.2255845942228,2.42640990371389,1.70013755158184,0.990371389270977,0.495185694635488,12.9738651994498,5.36451169188446,0.413486005089059,6.47042640990371,2.39339752407153,0.369897959183674,4.060522696011,3.10316368638239,0.764227642276423,7.88995873452545,14.2759089973073
"Dennis Schröder","PG",67,2076,1301,418,183,73,6,1145,500,262,76,265,225,208,1298.81405185581,67,1115.46268656716,22.5606936416185,7.2485549132948,3.17341040462428,1.26589595375723,0.104046242774566,19.8554913294798,8.67052023121387,0.436681222707424,4.54335260115607,1.31791907514451,0.290076335877863,4.59537572254335,3.90173410404624,0.849056603773585,3.60693641618497,22.5227870264012
"Dennis Smith","PG",69,2052,1048,358,196,70,17,1023,404,339,106,193,134,260,1211.1774006664,69,1070.60869565217,18.3859649122807,6.28070175438596,3.43859649122807,1.2280701754386,0.298245614035088,17.9473684210526,7.08771929824561,0.394916911045943,5.94736842105263,1.85964912280702,0.312684365781711,3.3859649122807,2.35087719298246,0.694300518134715,4.56140350877193,21.2487263274806
"Denzel Valentine","SF",72,1961,735,236,93,62,12,667,284,342,132,48,35,364,695.23822034359,72,980.5,13.4931157572667,4.33248342682305,1.70729219785824,1.13819479857216,0.220295767465579,12.2447730749618,5.21366649668536,0.425787106446777,6.278429372769,2.42325344212137,0.385964912280702,0.881183069862315,0.642529321774605,0.729166666666667,6.68230494645589,12.7631697768329
"Derrick Favors","PF",77,2155,944,102,88,54,82,702,395,63,14,215,140,551,790.874618724296,77,1007.53246753247,15.769837587007,1.70394431554524,1.47006960556845,0.902088167053364,1.36983758700696,11.7271461716937,6.59860788863109,0.562678062678063,1.05243619489559,0.233874709976798,0.222222222222222,3.59164733178654,2.33874709976798,0.651162790697674,9.2046403712297,13.2118265772968
"Derrick Jones","SF",16,227,49,7,6,4,13,44,17,15,2,20,13,31,51.9487738577849,16,510.75,7.77092511013216,1.11013215859031,0.951541850220264,0.634361233480176,2.06167400881057,6.97797356828194,2.69603524229075,0.386363636363636,2.37885462555066,0.317180616740088,0.133333333333333,3.17180616740088,2.06167400881057,0.65,4.91629955947137,8.23857206555178
"Derrick Rose","PG",25,420,209,37,35,7,4,186,81,30,7,46,40,35,208.123323251685,25,604.8,17.9142857142857,3.17142857142857,3,0.6,0.342857142857143,15.9428571428571,6.94285714285714,0.435483870967742,2.57142857142857,0.6,0.233333333333333,3.94285714285714,3.42857142857143,0.869565217391304,3,17.8391419930016
"Devin Booker","SG",54,1864,1346,253,194,47,14,1054,455,384,147,329,289,244,1210.83673789264,54,1242.66666666667,25.9957081545064,4.8862660944206,3.74678111587983,0.907725321888412,0.270386266094421,20.3562231759657,8.78755364806867,0.43168880455408,7.41630901287554,2.83905579399142,0.3828125,6.35407725321888,5.58154506437768,0.878419452887538,4.71244635193133,23.3852588863385
"Devin Harris","PG",71,1338,595,151,76,48,12,454,187,227,79,170,142,128,537.179161234168,71,678.422535211268,16.0089686098655,4.0627802690583,2.04484304932735,1.2914798206278,0.322869955156951,12.2152466367713,5.03139013452915,0.411894273127753,6.10762331838565,2.12556053811659,0.348017621145374,4.57399103139013,3.82062780269058,0.835294117647059,3.44394618834081,14.4532509749103
"Dewayne Dedmon","C",62,1544,617,90,86,40,51,477,250,141,50,86,67,489,530.919588043966,62,896.516129032258,14.3860103626943,2.09844559585492,2.00518134715026,0.932642487046632,1.18911917098446,11.1217616580311,5.82901554404145,0.524109014675052,3.28756476683938,1.16580310880829,0.354609929078014,2.00518134715026,1.56217616580311,0.77906976744186,11.4015544041451,12.3789541253774
"Deyonta Davis","C",62,942,360,40,31,15,39,265,161,0,0,57,38,250,271.252300933866,62,546.967741935484,13.7579617834395,1.52866242038217,1.18471337579618,0.573248407643312,1.49044585987261,10.1273885350318,6.15286624203822,0.607547169811321,0,0,NA,2.17834394904459,1.45222929936306,0.666666666666667,9.55414012738854,10.3663299719949
"Dillon Brooks","SF",82,2352,898,135,124,73,18,772,340,264,94,166,124,257,821.260281119303,82,1032.58536585366,13.7448979591837,2.06632653061224,1.89795918367347,1.11734693877551,0.275510204081633,11.8163265306122,5.20408163265306,0.440414507772021,4.04081632653061,1.43877551020408,0.356060606060606,2.54081632653061,1.89795918367347,0.746987951807229,3.93367346938776,12.5703104252955
"Dion Waiters","SG",30,920,429,113,70,22,9,410,163,170,52,69,51,77,456.894752798098,30,1104,16.7869565217391,4.42173913043478,2.73913043478261,0.860869565217391,0.352173913043478,16.0434782608696,6.37826086956522,0.397560975609756,6.65217391304348,2.03478260869565,0.305882352941176,2.7,1.99565217391304,0.739130434782609,3.01304347826087,17.8784903268821
"Dirk Nowitzki","C",16,371,182,21,13,6,12,153,68,86,32,16,14,89,142.795289447076,16,834.75,17.6603773584906,2.0377358490566,1.26145552560647,0.582210242587601,1.1644204851752,14.8463611859838,6.59838274932615,0.444444444444444,8.34501347708895,3.10512129380054,0.372093023255814,1.55256064690027,1.35849056603774,0.875,8.63611859838275,13.8561466848915
"Dirk Nowitzki","PF",61,1530,745,99,38,37,31,605,278,251,106,92,83,349,581.18868715603,61,902.950819672131,17.5294117647059,2.32941176470588,0.894117647058823,0.870588235294118,0.729411764705882,14.2352941176471,6.54117647058824,0.459504132231405,5.90588235294118,2.49411764705882,0.422310756972112,2.16470588235294,1.95294117647059,0.902173913043478,8.21176470588235,13.6750279330831
"Domantas Sabonis","C",68,1654,783,138,126,38,29,614,309,34,12,201,153,511,755.015207175356,68,875.647058823529,17.0423216444982,3.00362756952842,2.74244256348247,0.827085852478839,0.631197097944377,13.3639661426844,6.72551390568319,0.503257328990228,0.740024183796856,0.261185006045949,0.352941176470588,4.37484885126965,3.33010882708585,0.761194029850746,11.1221281741233,16.4332209542399
"Donovan Mitchell","SG",79,2639,1616,291,217,118,27,1362,595,550,187,297,239,296,1476.82990977576,79,1202.58227848101,22.0447139067829,3.96968548692687,2.96021220159151,1.6097006441834,0.368321333838575,18.5797650625237,8.11671087533156,0.436857562408223,7.50284198560061,2.55096627510421,0.34,4.05153467222433,3.26032588101554,0.804713804713805,4.03789314134142,20.1462208230115
"Dorian Finney-Smith","SF",16,390,107,23,17,10,4,110,40,59,17,13,10,68,119.500710936192,16,877.5,9.87692307692308,2.12307692307692,1.56923076923077,0.923076923076923,0.369230769230769,10.1538461538462,3.69230769230769,0.363636363636364,5.44615384615385,1.56923076923077,0.288135593220339,1.2,0.923076923076923,0.769230769230769,6.27692307692308,11.0308348556485
"Doug McDermott","SF",80,1764,630,79,55,19,15,508,237,216,92,81,64,199,495.087514190779,80,793.8,12.8571428571429,1.61224489795918,1.12244897959184,0.387755102040816,0.306122448979592,10.3673469387755,4.83673469387755,0.466535433070866,4.40816326530612,1.87755102040816,0.425925925925926,1.6530612244898,1.30612244897959,0.790123456790124,4.06122448979592,10.10382682022
"Dragan Bender","PF",82,2073,531,130,113,22,53,484,187,322,118,51,39,362,542.933388346947,82,910.09756097561,9.22141823444284,2.2575976845152,1.96237337192475,0.38205499276411,0.92040520984081,8.40520984081042,3.24746743849493,0.386363636363636,5.59189580318379,2.04920405209841,0.366459627329193,0.885672937771346,0.677279305354559,0.764705882352941,6.28654124457308,9.42865507983121
"Draymond Green","PF",70,2286,775,509,201,95,91,619,282,256,77,173,134,536,911.761015565535,70,1175.65714285714,12.2047244094488,8.01574803149606,3.16535433070866,1.49606299212598,1.43307086614173,9.74803149606299,4.44094488188976,0.455573505654281,4.03149606299213,1.21259842519685,0.30078125,2.7244094488189,2.11023622047244,0.774566473988439,8.44094488188976,14.3584411900084
"Dwayne Bacon","SF",45,565,146,29,16,14,1,160,61,26,6,21,18,91,154.957689069872,45,452,9.30265486725664,1.84778761061947,1.01946902654867,0.892035398230088,0.063716814159292,10.1946902654867,3.88672566371681,0.38125,1.65663716814159,0.382300884955752,0.230769230769231,1.33805309734513,1.14690265486726,0.857142857142857,5.79823008849558,9.87341027701842
"Dwight Buycks","PG",29,426,215,59,39,19,2,198,82,45,15,41,36,41,224.569401146819,29,528.827586206897,18.169014084507,4.98591549295775,3.29577464788732,1.6056338028169,0.169014084507042,16.7323943661972,6.92957746478873,0.414141414141414,3.80281690140845,1.26760563380282,0.333333333333333,3.46478873239437,3.04225352112676,0.878048780487805,3.46478873239437,18.9776958715622
"Dwight Howard","C",81,2462,1347,105,208,47,131,911,506,7,1,582,334,1012,1221.2820539427,81,1094.22222222222,19.6961819658814,1.5353371242892,3.04142973192526,0.687246141348497,1.91551584077985,13.3208773354996,7.39886271324127,0.55543358946213,0.102355808285946,0.0146222583265638,0.142857142857143,8.51015434606011,4.8838342810723,0.573883161512027,14.7977254264825,17.8579016823465
"Dwight Powell","C",18,425,178,30,16,15,7,104,61,31,14,55,42,116,129.133707004567,18,850,15.0776470588235,2.54117647058824,1.35529411764706,1.27058823529412,0.592941176470588,8.80941176470588,5.16705882352941,0.586538461538461,2.62588235294118,1.18588235294118,0.451612903225806,4.65882352941177,3.55764705882353,0.763636363636364,9.82588235294118,10.938384593328
"Dwight Powell","PF",61,1245,493,61,43,51,24,326,194,53,14,130,91,328,383.970332403021,61,734.754098360656,14.255421686747,1.76385542168675,1.2433734939759,1.47469879518072,0.693975903614458,9.42650602409639,5.60963855421687,0.595092024539877,1.53253012048193,0.404819277108434,0.264150943396226,3.75903614457831,2.63132530120482,0.7,9.48433734939759,11.1027565996054
"Dwyane Wade","SG",67,1538,765,228,139,61,46,684,299,111,32,189,135,252,821.561872510487,67,826.388059701492,17.9063719115735,5.33680104031209,3.25357607282185,1.42782834850455,1.07672301690507,16.0104031209363,6.99869960988296,0.437134502923977,2.59817945383615,0.749024707412224,0.288288288288288,4.42392717815345,3.15994798439532,0.714285714285714,5.89856957087126,19.2303169118189
"E'Twaun Moore","SF",21,643,266,57,26,19,3,218,113,69,30,13,10,69,216.037242054033,21,1102.28571428571,14.8926905132193,3.19129082426128,1.4556765163297,1.06376360808709,0.16796267496112,12.2052877138414,6.32659409020218,0.518348623853211,3.86314152410575,1.6796267496112,0.434782608695652,0.727838258164852,0.559875583203733,0.769230769230769,3.86314152410575,12.0953976888728
"E'Twaun Moore","SG",61,1943,756,131,76,60,8,614,310,231,98,55,38,169,606.619958495593,61,1146.68852459016,14.0072053525476,2.42717447246526,1.40813175501801,1.11168296448791,0.148224395265054,11.3762223365929,5.74369531652084,0.504885993485342,4.27997941327844,1.81574884199691,0.424242424242424,1.01904271744725,0.704065877509007,0.690909090909091,3.13124034997427,11.2394845629652
"Ed Davis","PF",78,1471,414,40,66,31,53,292,170,1,0,111,74,574,388.862346261944,78,678.923076923077,10.1318830727396,0.978925900747791,1.61522773623385,0.758667573079538,1.29707681849082,7.14615907545887,4.16043507817811,0.582191780821918,0.0244731475186948,0,0,2.71651937457512,1.81101291638341,0.666666666666667,14.0475866757308,9.51668556453432
"Ekpe Udoh","C",56,723,154,47,19,42,61,110,58,1,0,49,38,133,151.150532741588,56,464.785714285714,7.66804979253112,2.3402489626556,0.946058091286307,2.09128630705394,3.03734439834025,5.47717842323651,2.88796680497925,0.527272727272727,0.049792531120332,0,0,2.43983402489627,1.89211618257261,0.775510204081633,6.62240663900415,7.5261676053903
"Elfrid Payton","PG",63,1808,797,393,168,82,22,667,329,92,30,168,109,274,882.319374063074,63,1033.14285714286,15.8694690265487,7.82522123893805,3.34513274336283,1.63274336283186,0.438053097345133,13.2809734513274,6.55088495575221,0.493253373313343,1.83185840707965,0.597345132743363,0.326086956521739,3.34513274336283,2.17035398230088,0.648809523809524,5.45575221238938,17.5683061207249
"Emeka Okafor","C",26,352,114,8,13,8,25,95,48,0,0,22,18,120,107.222121270837,26,487.384615384615,11.6590909090909,0.818181818181818,1.32954545454545,0.818181818181818,2.55681818181818,9.71590909090909,4.90909090909091,0.505263157894737,0,0,NA,2.25,1.84090909090909,0.818181818181818,12.2727272727273,10.9658987663356
"Emmanuel Mudiay","PG",64,1244,553,206,113,41,9,525,204,147,47,129,98,152,619.304828428733,64,699.75,16.0032154340836,5.96141479099678,3.27009646302251,1.18649517684887,0.260450160771704,15.1929260450161,5.90353697749196,0.388571428571429,4.2540192926045,1.36012861736334,0.319727891156463,3.73311897106109,2.83601286173633,0.75968992248062,4.39871382636656,17.9220046812174
"Enes Kanter","C",71,1830,1000,105,122,36,37,712,422,2,0,184,156,780,823.259247915856,71,927.887323943662,19.672131147541,2.0655737704918,2.4,0.708196721311475,0.727868852459016,14.0065573770492,8.30163934426229,0.592696629213483,0.039344262295082,0,0,3.61967213114754,3.06885245901639,0.847826086956522,15.344262295082,16.1952638934267
"Eric Bledsoe","PG",74,2323,1313,370,215,148,41,991,468,360,125,317,252,285,1223.25510402678,74,1130.10810810811,20.3478260869565,5.73396470081791,3.33189840723203,2.29358588032716,0.635385277658201,15.3577270770555,7.25269048643995,0.472250252270434,5.57899268187688,1.93715023676281,0.347222222222222,4.91261300043048,3.90529487731382,0.794952681388012,4.4167025398192,18.9570313150943
"Eric Gordon","SG",69,2153,1243,154,132,45,26,968,415,608,218,241,195,170,1013.20867422383,69,1123.30434782609,20.7840222944728,2.5750116117046,2.20715281003251,0.752438457965629,0.434742220157919,16.1857872735718,6.93915466790525,0.428719008264463,10.1662796098467,3.64514630747794,0.358552631578947,4.02972596377148,3.26056665118439,0.809128630705394,2.84254528564793,16.9417149428973
"Eric Moreland","PF",66,806,143,78,41,32,51,122,66,0,0,29,11,277,186.463608396018,66,439.636363636364,6.38709677419355,3.48387096774194,1.83126550868486,1.42928039702233,2.27791563275434,5.44913151364764,2.94789081885856,0.540983606557377,0,0,NA,1.29528535980149,0.491315136476427,0.379310344827586,12.3722084367246,8.32839938245241
"Ersan Ilyasova","PF",69,1730,750,90,72,61,27,613,277,253,91,135,105,406,628.670676631757,69,902.608695652174,15.606936416185,1.8728323699422,1.49826589595376,1.26936416184971,0.561849710982659,12.7560693641619,5.76416184971098,0.451876019575856,5.26473988439306,1.89364161849711,0.359683794466403,2.8092485549133,2.1849710982659,0.777777777777778,8.4485549132948,13.0821643692157
"Evan Fournier","SF",47,1523,820,130,83,36,14,661,298,281,104,139,120,141,683.439033044784,47,1166.55319148936,19.3827971109652,3.07288246881156,1.96191726854892,0.850952068286277,0.330925804333552,15.6244254760341,7.04399212081418,0.450832072617247,6.64215364412344,2.45830597504925,0.370106761565836,3.28562048588313,2.83650689428759,0.863309352517986,3.33289560078792,16.1548294088065
"Evan Turner","SF",20,525,188,42,21,12,8,159,74,49,17,26,23,49,162.465862174115,20,945,12.8914285714286,2.88,1.44,0.822857142857143,0.548571428571429,10.9028571428571,5.07428571428571,0.465408805031446,3.36,1.16571428571429,0.346938775510204,1.78285714285714,1.57714285714286,0.884615384615385,3.36,11.1405162633679
"Evan Turner","SG",59,1511,461,131,78,35,20,418,184,83,25,81,68,195,471.369107602618,59,921.966101694915,10.9834546657842,3.1211118464593,1.85837193911317,0.833884844473858,0.476505625413633,9.95896757114494,4.38385175380543,0.440191387559809,1.97749834546658,0.595632031767042,0.301204819277108,1.92984778292522,1.62011912640635,0.839506172839506,4.64592984778292,11.2305015709426
"Frank Kaminsky","PF",79,1838,873,129,65,36,22,716,307,274,104,194,155,288,732.123448649767,79,837.569620253165,17.0990206746464,2.52665941240479,1.27312295973885,0.705114254624592,0.430903155603917,14.0239390642002,6.01305767138194,0.42877094972067,5.36670293797606,2.03699673558215,0.37956204379562,3.79978237214363,3.03590859630033,0.798969072164948,5.64091403699673,14.3397411052185
"Frank Mason","PG",52,988,413,147,65,34,10,381,144,86,31,115,94,130,449.544838822547,52,684,15.0485829959514,5.35627530364372,2.36842105263158,1.23886639676113,0.364372469635628,13.8825910931174,5.24696356275304,0.377952755905512,3.1336032388664,1.12955465587045,0.36046511627907,4.19028340080972,3.4251012145749,0.817391304347826,4.73684210526316,16.3801763133721
"Frank Ntilikina","PG",78,1704,463,250,131,66,18,500,182,157,50,68,49,177,614.726527678573,78,786.461538461538,9.78169014084507,5.28169014084507,2.76760563380282,1.3943661971831,0.380281690140845,10.5633802816901,3.84507042253521,0.364,3.3169014084507,1.05633802816901,0.318471337579618,1.43661971830986,1.03521126760563,0.720588235294118,3.73943661971831,12.9871801622234
"Fred VanVleet","PG",76,1520,656,243,74,68,19,545,232,261,108,101,84,183,597.572371809623,76,720,15.5368421052632,5.75526315789474,1.75263157894737,1.61052631578947,0.45,12.9078947368421,5.49473684210526,0.425688073394495,6.18157894736842,2.55789473684211,0.413793103448276,2.39210526315789,1.98947368421053,0.831683168316832,4.33421052631579,14.153029858649
"Garrett Temple","SG",56,1401,471,113,71,54,23,418,174,194,74,67,49,136,450.250308968418,56,900.642857142857,12.1027837259101,2.90364025695931,1.82441113490364,1.38758029978587,0.591006423982869,10.7408993576017,4.47109207708779,0.416267942583732,4.98501070663812,1.90149892933619,0.381443298969072,1.72162740899358,1.25910064239829,0.73134328358209,3.49464668094218,11.5696010869829
"Gary Harris","SG",67,2295,1170,194,118,123,15,908,440,394,156,162,134,176,909.041393000712,67,1233.13432835821,18.3529411764706,3.04313725490196,1.85098039215686,1.92941176470588,0.235294117647059,14.243137254902,6.90196078431372,0.484581497797357,6.18039215686274,2.44705882352941,0.395939086294416,2.54117647058824,2.10196078431373,0.827160493827161,2.76078431372549,14.2594728313837
"Gary Payton II","PG",20,215,69,21,7,7,3,72,30,25,6,9,3,44,74.2033586178537,20,387,11.553488372093,3.51627906976744,1.17209302325581,1.17209302325581,0.502325581395349,12.0558139534884,5.02325581395349,0.416666666666667,4.18604651162791,1.0046511627907,0.24,1.50697674418605,0.502325581395349,0.333333333333333,7.36744186046512,12.4247484197336
"George Hill","PG",67,1811,667,186,89,62,26,512,236,204,85,140,110,181,595.941752885037,67,973.074626865672,13.2589729431253,3.69740474875759,1.76918829376035,1.23246824958586,0.516841524019878,10.1778023191607,4.69133075648813,0.4609375,4.05521811154059,1.68967421314191,0.416666666666667,2.7829928216455,2.18663721700718,0.785714285714286,3.59801214798454,11.8464401456992
"Gerald Green","SG",41,929,497,25,31,24,15,413,168,298,110,60,51,132,381.940763834357,41,815.707317073171,19.259418729817,0.968783638320775,1.20129171151776,0.930032292787944,0.581270182992465,16.0043057050592,6.51022604951561,0.406779661016949,11.5479009687836,4.26264800861141,0.369127516778524,2.32508073196986,1.97631862217438,0.85,5.11517761033369,14.8007185124186
"Giannis Antetokounmpo","PF",68,2501,1774,322,200,91,100,1256,649,127,38,575,438,686,1536.8814832597,68,1324.05882352941,25.5353858456617,4.63494602159136,2.87884846061575,1.30987604958017,1.43942423030788,18.0791683326669,9.34186325469812,0.51671974522293,1.828068772491,0.546981207516993,0.299212598425197,8.27668932427029,6.3046781287485,0.761739130434783,9.87445021991204,22.1222444611552
"Glenn Robinson","SG",23,339,95,17,5,13,1,85,36,34,14,11,9,37,78.53938909933,23,530.608695652174,10.0884955752212,1.80530973451327,0.530973451327434,1.38053097345133,0.106194690265487,9.02654867256637,3.82300884955752,0.423529411764706,3.61061946902655,1.48672566371681,0.411764705882353,1.16814159292035,0.95575221238938,0.818181818181818,3.92920353982301,8.34046609904389
"Goran Dragić","PG",75,2376,1296,359,166,63,12,1075,484,300,111,271,217,307,1217.18667567991,75,1140.48,19.6363636363636,5.43939393939394,2.51515151515152,0.954545454545455,0.181818181818182,16.2878787878788,7.33333333333333,0.450232558139535,4.54545454545455,1.68181818181818,0.37,4.10606060606061,3.28787878787879,0.800738007380074,4.65151515151515,18.4422223587864
"Gorgui Dieng","C",79,1334,470,71,59,45,39,388,186,61,19,102,79,359,439.417391532159,79,607.898734177215,12.6836581709145,1.91604197901049,1.59220389805097,1.2143928035982,1.05247376311844,10.4707646176912,5.01949025487256,0.479381443298969,1.64617691154423,0.512743628185907,0.311475409836066,2.75262368815592,2.13193403298351,0.774509803921569,9.68815592203898,11.8583404011677
"Greg Monroe","C",51,1040,524,114,96,44,25,386,218,0,0,119,88,350,490.154393790223,51,734.117647058823,18.1384615384615,3.94615384615385,3.32307692307692,1.52307692307692,0.865384615384615,13.3615384615385,7.54615384615385,0.564766839378238,0,0,NA,4.11923076923077,3.04615384615385,0.739495798319328,12.1153846153846,16.9668828619692
"Guerschon Yabusele","PF",31,237,79,16,12,4,5,61,26,37,12,22,15,52,72.4094761469332,31,275.225806451613,12,2.43037974683544,1.82278481012658,0.607594936708861,0.759493670886076,9.26582278481013,3.9493670886076,0.426229508196721,5.62025316455696,1.82278481012658,0.324324324324324,3.34177215189873,2.27848101265823,0.681818181818182,7.89873417721519,10.9989077691544
"Harrison Barnes","SF",77,2638,1452,152,118,50,14,1207,537,333,119,313,259,468,1265.79330629209,77,1233.35064935065,19.8150113722517,2.07429871114481,1.61031084154663,0.682335102350265,0.191053828658074,16.4715693707354,7.32827899924185,0.444904722452361,4.54435178165277,1.62395754359363,0.357357357357357,4.27141774071266,3.53449583017437,0.827476038338658,6.38665655799848,17.2739041040618
"Hassan Whiteside","C",54,1364,754,54,93,39,94,578,312,2,2,182,128,616,652.572837699778,54,909.333333333333,19.900293255132,1.42521994134897,2.45454545454545,1.02932551319648,2.48093841642229,15.2551319648094,8.23460410557185,0.539792387543253,0.0527859237536657,0.0527859237536657,1,4.80351906158358,3.3782991202346,0.703296703296703,16.258064516129,17.2233300272669
"Henry Ellenson","PF",29,270,124,18,14,3,0,117,42,47,16,28,24,66,120.733828566924,29,335.172413793103,16.5333333333333,2.4,1.86666666666667,0.4,0,15.6,5.6,0.358974358974359,6.26666666666667,2.13333333333333,0.340425531914894,3.73333333333333,3.2,0.857142857142857,8.8,16.0978438089232
"Ian Clark","SG",74,1455,551,109,57,33,10,495,222,195,62,59,45,128,490.39216284023,74,707.837837837838,13.6329896907216,2.69690721649485,1.41030927835052,0.816494845360825,0.247422680412371,12.2474226804124,5.49278350515464,0.448484848484848,4.82474226804124,1.5340206185567,0.317948717948718,1.45979381443299,1.11340206185567,0.76271186440678,3.16701030927835,12.133414338315
"Ian Mahinmi","C",77,1148,366,53,101,38,42,247,138,2,0,128,90,312,381.526262475431,77,536.727272727273,11.4773519163763,1.66202090592335,3.16724738675958,1.19163763066202,1.31707317073171,7.74564459930314,4.32752613240418,0.558704453441295,0.0627177700348432,0,0,4.01393728222997,2.82229965156794,0.703125,9.78397212543554,11.9642381960937
"Isaiah Canaan","PG",20,423,172,76,29,16,1,137,52,66,22,51,46,45,173.063879873853,20,761.4,14.6382978723404,6.46808510638298,2.46808510638298,1.36170212765957,0.0851063829787234,11.6595744680851,4.42553191489362,0.37956204379562,5.61702127659574,1.87234042553191,0.333333333333333,4.34042553191489,3.91489361702128,0.901960784313726,3.82978723404255,14.7288408403279
"Isaiah Hicks","PF",18,238,80,16,16,2,4,72,33,9,2,18,12,41,84.3497688898115,18,476,12.1008403361345,2.42016806722689,2.42016806722689,0.302521008403361,0.605042016806723,10.890756302521,4.99159663865546,0.458333333333333,1.36134453781513,0.302521008403361,0.222222222222222,2.72268907563025,1.81512605042017,0.666666666666667,6.20168067226891,12.7587885715681
"Isaiah Taylor","PG",65,1165,445,206,85,34,10,389,163,79,20,141,99,93,505.803687525295,65,645.230769230769,13.7510729613734,6.3656652360515,2.62660944206009,1.05064377682403,0.309012875536481,12.0206008583691,5.03690987124464,0.419023136246787,2.4412017167382,0.618025751072961,0.253164556962025,4.35708154506438,3.05922746781116,0.702127659574468,2.87381974248927,15.6299851939147
"Isaiah Thomas","PG",32,863,486,153,95,15,3,421,157,188,55,131,117,67,524.567363659374,32,970.875,20.2734646581692,6.38238702201622,3.96292004634994,0.625724217844728,0.125144843568946,17.5619930475087,6.54924681344148,0.3729216152019,7.84241019698725,2.29432213209733,0.292553191489362,5.46465816917729,4.88064889918888,0.893129770992366,2.79490150637312,21.8823002221755
"Ishmael Smith","PG",82,2044,894,360,108,64,20,801,389,101,35,116,81,224,871.965585788171,82,897.365853658537,15.7455968688845,6.34050880626223,1.90215264187867,1.12720156555773,0.352250489236791,14.1076320939335,6.85127201565558,0.485642946317104,1.77886497064579,0.616438356164384,0.346534653465347,2.04305283757339,1.426614481409,0.698275862068966,3.94520547945205,15.3575152095764
"Ivan Rabb","PF",32,515,201,31,35,12,13,152,86,0,0,36,29,158,180.574143869082,32,579.375,14.0504854368932,2.16699029126214,2.44660194174757,0.838834951456311,0.90873786407767,10.6252427184466,6.01165048543689,0.565789473684211,0,0,NA,2.51650485436893,2.02718446601942,0.805555555555555,11.0446601941748,12.6226586005572
"Ivica Zubac","C",37,406,161,25,25,8,14,121,61,1,0,51,39,122,152.2526816684,37,395.027027027027,14.2758620689655,2.21674876847291,2.21674876847291,0.70935960591133,1.24137931034483,10.7290640394089,5.40886699507389,0.504132231404959,0.0886699507389163,0,0,4.52216748768473,3.45812807881773,0.764705882352941,10.8177339901478,13.5002377834049
